,totals,.md-counts,.yaml-counts,.py-counts,.rst-counts,.txt-counts,.sh-counts,.patch-counts,.ninja-counts,.diff-counts,.md-percent,.yaml-percent,.py-percent,.rst-percent,.txt-percent,.sh-percent,.patch-percent,.ninja-percent,.diff-percent
unsigned,134,0,0,17,2,1,0,110,0,4,0.0,0.0,0.12686567164179105,0.014925373134328358,0.007462686567164179,0.0,0.8208955223880597,0.0,0.029850746268656716
ftp,231,0,0,231,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cran,43,0,0,25,18,0,0,0,0,0,0.0,0.0,0.5813953488372093,0.4186046511627907,0.0,0.0,0.0,0.0,0.0
bcf,69,0,0,68,0,0,0,1,0,0,0.0,0.0,0.9855072463768116,0.0,0.0,0.0,0.014492753623188406,0.0,0.0
eigen,109,0,0,83,1,0,0,25,0,0,0.0,0.0,0.7614678899082569,0.009174311926605505,0.0,0.0,0.22935779816513763,0.0,0.0
bowtie,78,0,0,63,0,0,0,15,0,0,0.0,0.0,0.8076923076923077,0.0,0.0,0.0,0.19230769230769232,0.0,0.0
aa,938,0,0,903,0,0,0,35,0,0,0.0,0.0,0.9626865671641791,0.0,0.0,0.0,0.03731343283582089,0.0,0.0
tgz,295,0,0,292,3,0,0,0,0,0,0.0,0.0,0.9898305084745763,0.010169491525423728,0.0,0.0,0.0,0.0,0.0
vtk,149,0,0,128,1,0,0,20,0,0,0.0,0.0,0.8590604026845637,0.006711409395973154,0.0,0.0,0.1342281879194631,0.0,0.0
stem,41,0,0,40,0,0,0,1,0,0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,0.0
libpng,95,0,0,92,2,0,0,1,0,0,0.0,0.0,0.968421052631579,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.0
da,929,0,0,900,2,0,0,27,0,0,0.0,0.0,0.9687836383207751,0.002152852529601722,0.0,0.0,0.02906350914962325,0.0,0.0
cdd,77,0,0,72,0,0,0,5,0,0,0.0,0.0,0.935064935064935,0.0,0.0,0.0,0.06493506493506493,0.0,0.0
atlas,97,0,0,40,0,0,0,57,0,0,0.0,0.0,0.41237113402061853,0.0,0.0,0.0,0.5876288659793815,0.0,0.0
geant,130,0,0,101,0,0,0,29,0,0,0.0,0.0,0.7769230769230769,0.0,0.0,0.0,0.2230769230769231,0.0,0.0
gmp,142,0,0,99,3,4,0,36,0,0,0.0,0.0,0.6971830985915493,0.02112676056338028,0.028169014084507043,0.0,0.2535211267605634,0.0,0.0
icu,61,0,0,55,2,0,0,4,0,0,0.0,0.0,0.9016393442622951,0.03278688524590164,0.0,0.0,0.06557377049180328,0.0,0.0
superlu,252,0,0,242,0,0,8,2,0,0,0.0,0.0,0.9603174603174603,0.0,0.0,0.031746031746031744,0.007936507936507936,0.0,0.0
alpha,160,0,0,36,0,0,0,124,0,0,0.0,0.0,0.225,0.0,0.0,0.0,0.775,0.0,0.0
uk,91,0,0,90,0,0,0,1,0,0,0.0,0.0,0.989010989010989,0.0,0.0,0.0,0.01098901098901099,0.0,0.0
php,114,0,0,106,2,0,4,2,0,0,0.0,0.0,0.9298245614035088,0.017543859649122806,0.0,0.03508771929824561,0.017543859649122806,0.0,0.0
slepc,100,0,0,98,0,0,0,2,0,0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0
es,43,0,0,39,2,0,0,2,0,0,0.0,0.0,0.9069767441860465,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0
otf,60,0,0,60,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
offsets,53,0,0,13,0,0,0,40,0,0,0.0,0.0,0.24528301886792453,0.0,0.0,0.0,0.7547169811320755,0.0,0.0
cb,975,0,0,905,0,0,0,70,0,0,0.0,0.0,0.9282051282051282,0.0,0.0,0.0,0.07179487179487179,0.0,0.0
sl,41,0,0,8,0,0,0,33,0,0,0.0,0.0,0.1951219512195122,0.0,0.0,0.0,0.8048780487804879,0.0,0.0
everywhere,95,0,0,6,1,0,0,88,0,0,0.0,0.0,0.06315789473684211,0.010526315789473684,0.0,0.0,0.9263157894736842,0.0,0.0
el,47,0,0,6,1,1,0,39,0,0,0.0,0.0,0.1276595744680851,0.02127659574468085,0.02127659574468085,0.0,0.8297872340425532,0.0,0.0
libdir,138,0,0,73,2,0,0,60,0,3,0.0,0.0,0.5289855072463768,0.014492753623188406,0.0,0.0,0.43478260869565216,0.0,0.021739130434782608
ninja,111,0,0,92,15,1,0,0,3,0,0.0,0.0,0.8288288288288288,0.13513513513513514,0.009009009009009009,0.0,0.0,0.02702702702702703,0.0
pic,217,0,0,184,6,0,0,27,0,0,0.0,0.0,0.847926267281106,0.027649769585253458,0.0,0.0,0.12442396313364056,0.0,0.0
soname,293,0,0,7,0,0,0,286,0,0,0.0,0.0,0.023890784982935155,0.0,0.0,0.0,0.9761092150170648,0.0,0.0
transitive,41,0,0,35,6,0,0,0,0,0,0.0,0.0,0.8536585365853658,0.14634146341463414,0.0,0.0,0.0,0.0,0.0
cce,114,0,0,95,0,12,0,7,0,0,0.0,0.0,0.8333333333333334,0.0,0.10526315789473684,0.0,0.06140350877192982,0.0,0.0
ce,924,0,0,908,0,0,0,16,0,0,0.0,0.0,0.9826839826839827,0.0,0.0,0.0,0.017316017316017316,0.0,0.0
recv,56,0,0,3,0,0,0,53,0,0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.9464285714285714,0.0,0.0
tengine,46,0,0,46,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
adjust,41,0,0,28,4,0,0,9,0,0,0.0,0.0,0.6829268292682927,0.0975609756097561,0.0,0.0,0.21951219512195122,0.0,0.0
pset,51,0,0,24,7,0,0,20,0,0,0.0,0.0,0.47058823529411764,0.13725490196078433,0.0,0.0,0.39215686274509803,0.0,0.0
manual,104,0,0,75,15,0,0,14,0,0,0.0,0.0,0.7211538461538461,0.14423076923076922,0.0,0.0,0.1346153846153846,0.0,0.0
sample,53,0,0,46,4,0,0,3,0,0,0.0,0.0,0.8679245283018868,0.07547169811320754,0.0,0.0,0.05660377358490566,0.0,0.0
mvapich,179,0,0,125,14,0,0,40,0,0,0.0,0.0,0.6983240223463687,0.0782122905027933,0.0,0.0,0.22346368715083798,0.0,0.0
languages,99,0,0,81,5,1,0,12,0,0,0.0,0.0,0.8181818181818182,0.050505050505050504,0.010101010101010102,0.0,0.12121212121212122,0.0,0.0
cppflags,181,0,0,128,16,2,0,35,0,0,0.0,0.0,0.7071823204419889,0.08839779005524862,0.011049723756906077,0.0,0.19337016574585636,0.0,0.0
fpic,76,0,0,37,6,0,0,33,0,0,0.0,0.0,0.4868421052631579,0.07894736842105263,0.0,0.0,0.4342105263157895,0.0,0.0
ncurses,123,0,0,99,13,8,0,3,0,0,0.0,0.0,0.8048780487804879,0.10569105691056911,0.06504065040650407,0.0,0.024390243902439025,0.0,0.0
zmpi,169,0,0,169,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
xz,172,0,0,167,5,0,0,0,0,0,0.0,0.0,0.9709302325581395,0.029069767441860465,0.0,0.0,0.0,0.0,0.0
abcd,91,0,0,91,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
regression,107,0,0,105,2,0,0,0,0,0,0.0,0.0,0.9813084112149533,0.018691588785046728,0.0,0.0,0.0,0.0,0.0
pages,92,0,0,87,4,0,0,1,0,0,0.0,0.0,0.9456521739130435,0.043478260869565216,0.0,0.0,0.010869565217391304,0.0,0.0
mockpackage,61,0,0,61,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bt,81,0,0,5,0,0,0,76,0,0,0.0,0.0,0.06172839506172839,0.0,0.0,0.0,0.9382716049382716,0.0,0.0
mockery,85,0,0,85,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fee,90,0,0,89,0,0,0,1,0,0,0.0,0.0,0.9888888888888889,0.0,0.0,0.0,0.011111111111111112,0.0,0.0
mv,217,0,0,46,0,0,2,169,0,0,0.0,0.0,0.2119815668202765,0.0,0.0,0.009216589861751152,0.7788018433179723,0.0,0.0
trie,56,0,0,56,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
multivalue,46,0,0,46,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wall,57,0,0,17,1,1,0,35,3,0,0.0,0.0,0.2982456140350877,0.017543859649122806,0.017543859649122806,0.0,0.6140350877192983,0.05263157894736842,0.0
haswell,52,0,0,35,7,1,0,9,0,0,0.0,0.0,0.6730769230769231,0.1346153846153846,0.019230769230769232,0.0,0.17307692307692307,0.0,0.0
cpp,749,0,0,167,1,10,0,554,0,17,0.0,0.0,0.22296395193591456,0.0013351134846461949,0.01335113484646195,0.0,0.739652870493992,0.0,0.022696929238985315
werror,40,0,0,15,0,0,0,25,0,0,0.0,0.0,0.375,0.0,0.0,0.0,0.625,0.0,0.0
ldflags,235,0,0,127,6,0,0,102,0,0,0.0,0.0,0.5404255319148936,0.02553191489361702,0.0,0.0,0.4340425531914894,0.0,0.0
ldlibs,47,0,0,16,4,0,0,27,0,0,0.0,0.0,0.3404255319148936,0.0851063829787234,0.0,0.0,0.574468085106383,0.0,0.0
xlc,40,0,0,20,2,4,0,14,0,0,0.0,0.0,0.5,0.05,0.1,0.0,0.35,0.0,0.0
pmi,58,0,0,46,1,1,0,10,0,0,0.0,0.0,0.7931034482758621,0.017241379310344827,0.017241379310344827,0.0,0.1724137931034483,0.0,0.0
ccd,67,0,0,63,0,1,0,3,0,0,0.0,0.0,0.9402985074626866,0.0,0.014925373134328358,0.0,0.04477611940298507,0.0,0.0
binutils,72,0,0,61,8,3,0,0,0,0,0.0,0.0,0.8472222222222222,0.1111111111111111,0.041666666666666664,0.0,0.0,0.0,0.0
xcode,68,0,0,46,14,2,0,6,0,0,0.0,0.0,0.6764705882352942,0.20588235294117646,0.029411764705882353,0.0,0.08823529411764706,0.0,0.0
makefiles,52,0,0,28,22,0,0,2,0,0,0.0,0.0,0.5384615384615384,0.4230769230769231,0.0,0.0,0.038461538461538464,0.0,0.0
shebang,66,0,0,64,0,0,2,0,0,0,0.0,0.0,0.9696969696969697,0.0,0.0,0.030303030303030304,0.0,0.0,0.0
lua,213,0,0,206,7,0,0,0,0,0,0.0,0.0,0.9671361502347418,0.03286384976525822,0.0,0.0,0.0,0.0,0.0
cmakelists,329,0,0,81,13,0,0,235,0,0,0.0,0.0,0.24620060790273557,0.03951367781155015,0.0,0.0,0.7142857142857143,0.0,0.0
bazel,47,0,0,24,0,0,0,23,0,0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.48936170212765956,0.0,0.0
pl,165,0,0,123,12,3,0,27,0,0,0.0,0.0,0.7454545454545455,0.07272727272727272,0.01818181818181818,0.0,0.16363636363636364,0.0,0.0
foobarbaz,52,0,0,52,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
me,76,0,0,32,4,0,2,38,0,0,0.0,0.0,0.42105263157894735,0.05263157894736842,0.0,0.02631578947368421,0.5,0.0,0.0
fb,919,0,0,908,0,0,0,11,0,0,0.0,0.0,0.9880304678998912,0.0,0.0,0.0,0.011969532100108813,0.0,0.0
ded,45,0,0,45,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fbb,56,0,0,55,1,0,0,0,0,0,0.0,0.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0.0,0.0
aae,75,0,0,73,0,0,0,2,0,0,0.0,0.0,0.9733333333333334,0.0,0.0,0.0,0.02666666666666667,0.0,0.0
fcf,67,0,0,67,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dc,954,0,0,922,0,0,0,31,0,1,0.0,0.0,0.9664570230607966,0.0,0.0,0.0,0.03249475890985325,0.0,0.0010482180293501049
ba,879,0,0,865,1,0,0,13,0,0,0.0,0.0,0.9840728100113766,0.0011376564277588168,0.0,0.0,0.01478953356086462,0.0,0.0
dab,71,0,0,71,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bef,59,0,0,58,0,0,0,1,0,0,0.0,0.0,0.9830508474576272,0.0,0.0,0.0,0.01694915254237288,0.0,0.0
ed,945,0,0,927,2,0,1,15,0,0,0.0,0.0,0.9809523809523809,0.0021164021164021165,0.0,0.0010582010582010583,0.015873015873015872,0.0,0.0
dbe,64,0,0,64,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dcb,58,0,0,57,0,0,0,1,0,0,0.0,0.0,0.9827586206896551,0.0,0.0,0.0,0.017241379310344827,0.0,0.0
dcmake,289,0,0,279,2,2,0,6,0,0,0.0,0.0,0.9653979238754326,0.006920415224913495,0.006920415224913495,0.0,0.020761245674740483,0.0,0.0
march,68,0,0,41,4,5,0,18,0,0,0.0,0.0,0.6029411764705882,0.058823529411764705,0.07352941176470588,0.0,0.2647058823529412,0.0,0.0
mtune,28,0,0,16,3,5,0,4,0,0,0.0,0.0,0.5714285714285714,0.10714285714285714,0.17857142857142858,0.0,0.14285714285714285,0.0,0.0
mcpu,8,0,0,6,0,0,0,2,0,0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
ln,72,0,0,18,1,0,0,52,0,1,0.0,0.0,0.25,0.013888888888888888,0.0,0.0,0.7222222222222222,0.0,0.013888888888888888
hypre,396,0,0,194,0,0,4,198,0,0,0.0,0.0,0.4898989898989899,0.0,0.0,0.010101010101010102,0.5,0.0,0.0
converge,87,0,0,87,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
beta,141,0,0,58,14,0,0,69,0,0,0.0,0.0,0.41134751773049644,0.09929078014184398,0.0,0.0,0.48936170212765956,0.0,0.0
grib,74,0,0,70,0,0,0,4,0,0,0.0,0.0,0.9459459459459459,0.0,0.0,0.0,0.05405405405405406,0.0,0.0
julia,67,0,0,61,4,0,0,2,0,0,0.0,0.0,0.9104477611940298,0.05970149253731343,0.0,0.0,0.029850746268656716,0.0,0.0
ncbi,70,0,0,53,0,0,0,16,0,1,0.0,0.0,0.7571428571428571,0.0,0.0,0.0,0.22857142857142856,0.0,0.014285714285714285
blast,89,0,0,48,0,0,0,40,0,1,0.0,0.0,0.5393258426966292,0.0,0.0,0.0,0.449438202247191,0.0,0.011235955056179775
amd,40,0,0,30,1,2,0,7,0,0,0.0,0.0,0.75,0.025,0.05,0.0,0.175,0.0,0.0
antlr,48,0,0,23,7,0,0,18,0,0,0.0,0.0,0.4791666666666667,0.14583333333333334,0.0,0.0,0.375,0.0,0.0
fonts,64,0,0,50,0,0,0,14,0,0,0.0,0.0,0.78125,0.0,0.0,0.0,0.21875,0.0,0.0
zoltan,117,0,0,91,0,0,0,26,0,0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
pyqt,84,0,0,78,6,0,0,0,0,0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
libxc,89,0,0,82,1,0,0,6,0,0,0.0,0.0,0.9213483146067416,0.011235955056179775,0.0,0.0,0.06741573033707865,0.0,0.0
oce,43,0,0,42,0,0,0,1,0,0,0.0,0.0,0.9767441860465116,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
dolfin,131,0,0,6,0,0,0,125,0,0,0.0,0.0,0.04580152671755725,0.0,0.0,0.0,0.9541984732824428,0.0,0.0
pandas,75,0,0,75,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bfe,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fbd,54,0,0,52,0,0,0,2,0,0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.0,0.0
cdf,64,0,0,60,0,0,0,4,0,0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0625,0.0,0.0
cae,79,0,0,78,1,0,0,0,0,0,0.0,0.0,0.9873417721518988,0.012658227848101266,0.0,0.0,0.0,0.0,0.0
cern,79,0,0,77,0,0,0,2,0,0,0.0,0.0,0.9746835443037974,0.0,0.0,0.0,0.02531645569620253,0.0,0.0
pub,155,0,0,152,1,0,2,0,0,0,0.0,0.0,0.9806451612903225,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.0,0.0
anl,63,0,0,55,0,0,0,8,0,0,0.0,0.0,0.873015873015873,0.0,0.0,0.0,0.12698412698412698,0.0,0.0
petsc,393,0,0,300,1,0,8,78,0,6,0.0,0.0,0.7633587786259542,0.002544529262086514,0.0,0.020356234096692113,0.1984732824427481,0.0,0.015267175572519083
mpfr,93,0,0,84,1,2,5,1,0,0,0.0,0.0,0.9032258064516129,0.010752688172043012,0.021505376344086023,0.053763440860215055,0.010752688172043012,0.0,0.0
ftpmirror,61,0,0,61,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bliss,40,0,0,14,0,0,0,26,0,0,0.0,0.0,0.35,0.0,0.0,0.0,0.65,0.0,0.0
gtk,130,0,0,114,1,0,0,15,0,0,0.0,0.0,0.8769230769230769,0.007692307692307693,0.0,0.0,0.11538461538461539,0.0,0.0
gnome,120,0,0,115,1,0,0,4,0,0,0.0,0.0,0.9583333333333334,0.008333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0
fr,71,0,0,67,0,0,0,4,0,0,0.0,0.0,0.9436619718309859,0.0,0.0,0.0,0.056338028169014086,0.0,0.0
cube,42,0,0,34,0,0,0,8,0,0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.19047619047619047,0.0,0.0
cblas,58,0,0,44,0,0,0,14,0,0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.2413793103448276,0.0,0.0
xsdk,111,0,0,111,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
omp,70,0,0,55,0,0,0,15,0,0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.21428571428571427,0.0,0.0
pc,122,0,0,31,0,3,0,84,0,4,0.0,0.0,0.2540983606557377,0.0,0.02459016393442623,0.0,0.6885245901639344,0.0,0.03278688524590164
aarch,92,0,0,69,0,0,0,23,0,0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
nvidia,79,0,0,68,3,0,0,8,0,0,0.0,0.0,0.8607594936708861,0.0379746835443038,0.0,0.0,0.10126582278481013,0.0,0.0
edition,96,0,0,80,16,0,0,0,0,0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
gene,79,0,0,78,1,0,0,0,0,0,0.0,0.0,0.9873417721518988,0.012658227848101266,0.0,0.0,0.0,0.0,0.0
fcc,77,0,0,70,1,0,0,6,0,0,0.0,0.0,0.9090909090909091,0.012987012987012988,0.0,0.0,0.07792207792207792,0.0,0.0
librarylist,42,0,0,41,1,0,0,0,0,0,0.0,0.0,0.9761904761904762,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
dealii,41,0,0,39,2,0,0,0,0,0,0.0,0.0,0.9512195121951219,0.04878048780487805,0.0,0.0,0.0,0.0,0.0
robust,41,0,0,35,1,0,1,4,0,0,0.0,0.0,0.8536585365853658,0.024390243902439025,0.0,0.024390243902439025,0.0975609756097561,0.0,0.0
whitelist,40,0,0,37,3,0,0,0,0,0,0.0,0.0,0.925,0.075,0.0,0.0,0.0,0.0,0.0
readme,122,0,0,109,0,0,0,13,0,0,0.0,0.0,0.8934426229508197,0.0,0.0,0.0,0.10655737704918032,0.0,0.0
abcdef,133,0,0,133,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
portable,91,0,0,85,1,0,1,4,0,0,0.0,0.0,0.9340659340659341,0.01098901098901099,0.0,0.01098901098901099,0.04395604395604396,0.0,0.0
modulefile,67,0,0,63,4,0,0,0,0,0,0.0,0.0,0.9402985074626866,0.05970149253731343,0.0,0.0,0.0,0.0,0.0
abd,47,0,0,46,0,0,0,1,0,0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.02127659574468085,0.0,0.0
viewdir,48,0,0,48,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fca,49,0,0,49,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
deb,50,0,0,49,0,0,0,1,0,0,0.0,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.0
ebe,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ebd,54,0,0,54,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
efb,67,0,0,64,0,0,0,3,0,0,0.0,0.0,0.9552238805970149,0.0,0.0,0.0,0.04477611940298507,0.0,0.0
dfd,57,0,0,57,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fae,48,0,0,48,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ab,954,0,0,936,4,0,0,14,0,0,0.0,0.0,0.9811320754716981,0.0041928721174004195,0.0,0.0,0.014675052410901468,0.0,0.0
foundation,37,0,0,7,0,0,2,28,0,0,0.0,0.0,0.1891891891891892,0.0,0.0,0.05405405405405406,0.7567567567567568,0.0,0.0
autoreconf,156,0,0,147,9,0,0,0,0,0,0.0,0.0,0.9423076923076923,0.057692307692307696,0.0,0.0,0.0,0.0,0.0
autoconf,203,0,0,183,9,0,0,11,0,0,0.0,0.0,0.9014778325123153,0.04433497536945813,0.0,0.0,0.054187192118226604,0.0,0.0
bzip,136,0,0,124,11,0,0,1,0,0,0.0,0.0,0.9117647058823529,0.08088235294117647,0.0,0.0,0.007352941176470588,0.0,0.0
studio,223,0,0,137,86,0,0,0,0,0,0.0,0.0,0.6143497757847534,0.38565022421524664,0.0,0.0,0.0,0.0,0.0
hl,90,0,0,90,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
malloc,44,0,0,19,0,0,0,25,0,0,0.0,0.0,0.4318181818181818,0.0,0.0,0.0,0.5681818181818182,0.0,0.0
mpirun,57,0,0,37,2,0,2,16,0,0,0.0,0.0,0.6491228070175439,0.03508771929824561,0.0,0.03508771929824561,0.2807017543859649,0.0,0.0
slurm,63,0,0,60,1,0,1,1,0,0,0.0,0.0,0.9523809523809523,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0
lk,97,0,0,96,0,0,0,1,0,0,0.0,0.0,0.9896907216494846,0.0,0.0,0.0,0.010309278350515464,0.0,0.0
barrier,45,0,0,30,0,0,0,15,0,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
released,63,0,0,52,10,0,0,1,0,0,0.0,0.0,0.8253968253968254,0.15873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0
libmpi,131,0,0,124,7,0,0,0,0,0,0.0,0.0,0.9465648854961832,0.05343511450381679,0.0,0.0,0.0,0.0,0.0
hpp,348,0,0,22,0,0,0,326,0,0,0.0,0.0,0.06321839080459771,0.0,0.0,0.0,0.9367816091954023,0.0,0.0
hh,53,0,0,16,0,0,0,37,0,0,0.0,0.0,0.3018867924528302,0.0,0.0,0.0,0.6981132075471698,0.0,0.0
dboost,108,0,0,70,0,0,0,38,0,0,0.0,0.0,0.6481481481481481,0.0,0.0,0.0,0.35185185185185186,0.0,0.0
lz,68,0,0,64,0,0,0,4,0,0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,0.0
simd,62,0,0,59,0,0,0,3,0,0,0.0,0.0,0.9516129032258065,0.0,0.0,0.0,0.04838709677419355,0.0,0.0
vtune,44,0,0,37,7,0,0,0,0,0,0.0,0.0,0.8409090909090909,0.1590909090909091,0.0,0.0,0.0,0.0,0.0
grep,40,0,0,9,7,0,4,20,0,0,0.0,0.0,0.225,0.175,0.0,0.1,0.5,0.0,0.0
gpu,133,0,0,110,1,0,0,22,0,0,0.0,0.0,0.8270676691729323,0.007518796992481203,0.0,0.0,0.16541353383458646,0.0,0.0
dnn,44,0,0,16,1,0,0,27,0,0,0.0,0.0,0.36363636363636365,0.022727272727272728,0.0,0.0,0.6136363636363636,0.0,0.0
installer,58,0,0,37,21,0,0,0,0,0,0.0,0.0,0.6379310344827587,0.3620689655172414,0.0,0.0,0.0,0.0,0.0
design,56,0,0,53,2,0,0,1,0,0,0.0,0.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0.0,0.0
threads,129,0,0,106,0,1,0,22,0,0,0.0,0.0,0.8217054263565892,0.0,0.007751937984496124,0.0,0.17054263565891473,0.0,0.0
blacs,75,0,0,19,0,0,0,56,0,0,0.0,0.0,0.25333333333333335,0.0,0.0,0.0,0.7466666666666667,0.0,0.0
mpicc,275,0,0,238,3,0,0,34,0,0,0.0,0.0,0.8654545454545455,0.01090909090909091,0.0,0.0,0.12363636363636364,0.0,0.0
mpicxx,243,0,0,198,0,0,0,45,0,0,0.0,0.0,0.8148148148148148,0.0,0.0,0.0,0.18518518518518517,0.0,0.0
mpif,140,0,0,117,2,0,0,21,0,0,0.0,0.0,0.8357142857142857,0.014285714285714285,0.0,0.0,0.15,0.0,0.0
mpifc,112,0,0,112,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lapacke,63,0,0,32,0,0,0,31,0,0,0.0,0.0,0.5079365079365079,0.0,0.0,0.0,0.49206349206349204,0.0,0.0
driver,103,0,0,57,5,1,0,36,0,4,0.0,0.0,0.5533980582524272,0.04854368932038835,0.009708737864077669,0.0,0.34951456310679613,0.0,0.038834951456310676
libtool,292,0,0,221,5,0,0,66,0,0,0.0,0.0,0.7568493150684932,0.017123287671232876,0.0,0.0,0.22602739726027396,0.0,0.0
automake,214,0,0,173,8,0,0,33,0,0,0.0,0.0,0.8084112149532711,0.037383177570093455,0.0,0.0,0.1542056074766355,0.0,0.0
flang,93,0,0,79,0,0,0,14,0,0,0.0,0.0,0.8494623655913979,0.0,0.0,0.0,0.15053763440860216,0.0,0.0
destdir,92,0,0,46,1,0,0,45,0,0,0.0,0.0,0.5,0.010869565217391304,0.0,0.0,0.4891304347826087,0.0,0.0
relwithdebinfo,52,0,0,39,2,8,0,3,0,0,0.0,0.0,0.75,0.038461538461538464,0.15384615384615385,0.0,0.057692307692307696,0.0,0.0
bd,868,0,0,818,2,0,0,48,0,0,0.0,0.0,0.9423963133640553,0.002304147465437788,0.0,0.0,0.055299539170506916,0.0,0.0
cdb,54,0,0,52,1,0,0,1,0,0,0.0,0.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.0
incdir,45,0,0,32,0,0,0,11,0,2,0.0,0.0,0.7111111111111111,0.0,0.0,0.0,0.24444444444444444,0.0,0.044444444444444446
xlf,60,0,0,49,0,0,0,8,0,3,0.0,0.0,0.8166666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.05
pgf,43,0,0,5,6,0,0,32,0,0,0.0,0.0,0.11627906976744186,0.13953488372093023,0.0,0.0,0.7441860465116279,0.0,0.0
gc,81,0,0,12,1,0,0,68,0,0,0.0,0.0,0.14814814814814814,0.012345679012345678,0.0,0.0,0.8395061728395061,0.0,0.0
